CustomerID,customer_type
2011,private
4944,private
4406,private
2325,private
1069,private
3656,private
3890,private
4504,private
4216,private
4364,private
3468,private
2261,private
3403,private
2258,private
3596,private
2482,private
3315,private
4490,private
4400,private
2779,private
3320,private
3680,private
1661,private
3350,private
3010,private
2246,private
2120,private
3219,private
1697,private
3119,private
3084,private
3435,private
3764,private
3950,private
4234,private
3104,private
2328,private
3713,private
4659,private
4036,private
4094,private
4812,private
1714,private
2241,private
3529,private
3255,private
3900,private
3678,private
4679,private
2801,private
4391,private
1445,private
2808,private
2688,private
1895,private
1908,private
4660,private
4365,private
4680,private
4464,private
3960,private
3967,private
1336,private
2967,private
3090,private
3268,private
2341,private
1465,private
3139,private
4925,private
4815,private
3369,private
4589,private
3353,private
4066,private
1822,private
3608,private
2461,private
1384,private
1566,private
4759,private
4479,private
1781,private
1278,private
2132,private
1009,private
3289,private
3530,private
2259,private
3149,private
4042,private
1129,private
2607,private
4324,private
2232,private
2718,private
1277,private
1699,private
3613,private
1237,private
3945,private
4110,private
3905,private
1062,private
1032,private
1917,private
1161,private
1645,private
1595,private
4658,private
1404,private
2178,private
4721,private
1672,private
4453,private
4561,private
3552,private
3465,private
3825,private
4485,private
3899,private
4435,private
3717,private
4494,private
2515,private
4797,private
4458,private
4121,private
3486,private
1662,private
2941,private
2389,private
4279,private
4314,private
3009,private
2873,private
3057,private
4300,private
2835,private
4434,private
2466,private
3447,private
4563,private
2430,private
2339,private
4947,private
2440,private
1344,private
3830,private
3769,private
2336,private
1493,private
4317,private
2715,private
4670,private
1038,private
2065,private
1817,private
1454,private
4963,private
1159,private
1856,private
4779,private
2540,private
1329,private
4349,private
1970,private
1527,private
2030,private
3045,private
2557,private
1941,private
4564,private
2302,private
4334,private
1074,private
1301,private
4372,private
3767,private
3309,private
2578,private
1488,private
3115,private
2254,private
1391,private
3964,private
4884,private
3815,private
1424,private
1268,private
4513,private
2758,private
4832,private
2199,private
4242,private
1146,private
4073,private
4077,private
4443,private
2303,private
2164,private
2495,private
1148,private
2761,private
4616,private
1297,private
3131,private
4715,private
4375,private
1860,private
1367,private
3184,private
3456,private
3015,private
3583,private
4744,private
2732,private
1554,private
1905,private
3538,private
3259,private
4666,private
2828,private
1248,private
4933,private
4847,private
2472,private
1814,private
1265,private
1870,private
2043,private
1528,private
3130,private
2020,private
4450,private
4408,private
4014,private
4907,private
3641,private
1365,private
2480,private
3977,private
3178,private
2311,private
1066,private
1923,private
2215,private
1180,private
4133,private
4291,private
3921,private
1939,private
4635,private
2036,private
3194,private
2505,private
1791,private
1996,private
2435,private
4208,private
1887,private
2271,private
3973,private
1604,private
1929,private
3835,private
1206,private
2950,private
1466,private
1998,private
2032,private
3730,private
4257,private
4632,private
3571,private
2152,private
2662,private
2334,private
4256,private
4196,private
1004,private
3763,private
1450,private
4500,private
1651,private
3462,private
2242,private
2597,private
4231,private
1772,private
3469,private
1480,private
2201,private
3971,private
1427,private
2443,private
2964,private
4791,private
3273,private
2038,private
4739,private
3795,private
1160,private
1468,private
4177,private
2018,private
3476,private
2001,private
2066,private
3298,private
2320,private
4393,private
4645,private
2169,private
2289,private
3306,private
2453,private
2251,private
1425,private
1127,private
1524,private
3518,private
3877,private
2321,private
3248,private
1435,private
4700,private
4958,private
3238,private
2489,private
3675,private
1025,private
1399,private
1811,private
1343,private
2834,private
2168,private
1216,private
1617,private
1001,private
3146,private
3577,private
3101,private
1899,private
4684,private
4058,private
3323,private
4941,private
2751,private
2526,private
3856,private
3063,private
3947,private
4470,private
2207,private
4986,private
2810,private
1369,private
4228,private
4115,private
3919,private
4261,private
3189,private
2314,private
2536,private
3210,private
3689,private
1940,private
2534,private
2997,private
2041,private
1283,private
3688,private
1693,private
1583,private
3493,private
1002,private
1866,private
1641,private
3075,private
2765,private
1186,private
4788,private
4868,private
2139,private
4736,private
2504,private
3926,private
2045,private
3099,private
4893,private
1628,private
1533,private
3894,private
1634,private
2428,private
4789,private
4045,private
1330,private
4628,private
4348,private
2849,private
1081,private
2685,private
3343,private
4520,private
4149,private
4440,private
2196,private
4341,private
3142,private
2547,private
3761,private
4719,private
3861,private
4370,private
2423,private
1851,private
3383,private
4603,private
2854,private
2377,private
1494,private
1621,private
2890,private
4872,private
1896,private
2222,private
1597,private
2421,private
1648,private
1279,private
2116,private
3982,private
3507,private
3664,private
4145,private
3785,private
4633,private
4394,private
2584,private
4387,private
3917,private
1966,private
1102,private
1342,private
4153,private
4173,private
3502,private
2153,private
1783,private
2930,private
2626,private
2693,private
3901,private
3164,private
1575,private
2081,private
3158,private
2886,private
2312,private
3714,private
1751,private
1472,private
4441,private
1011,private
4376,private
3798,private
1318,private
3080,private
2156,private
1881,private
3400,private
2135,private
4661,private
1050,private
4202,private
2611,private
3736,private
4433,private
2719,private
2792,private
3748,private
4098,private
4935,private
3612,private
2439,private
3022,private
4162,private
3535,private
4163,private
2093,private
2416,private
4172,private
3662,private
1632,private
1193,private
2796,private
4430,private
2059,private
4015,private
4414,private
2697,private
4710,private
1903,private
2460,private
1581,private
1865,private
1166,private
2813,private
4320,private
2316,private
3910,private
3895,private
4770,private
2788,private
1684,private
4192,private
1900,private
4136,private
2627,private
2649,private
1526,private
4388,private
3587,private
2131,private
2138,private
1290,private
2452,private
4264,private
4922,private
4674,private
4705,private
1134,private
1432,private
2072,private
1924,private
3041,private
2794,private
4088,private
3495,private
4009,private
1158,private
2972,private
4596,private
3111,private
2900,private
4638,private
1350,private
2552,private
4266,private
2245,private
3808,private
3182,private
1366,private
3721,private
3948,private
2803,private
2682,private
3903,private
1100,private
4418,private
1580,private
3574,private
2315,private
2388,private
2631,private
3644,private
3722,private
3766,private
4368,private
1593,private
1516,private
3356,private
3541,private
1677,private
3035,private
1740,private
4448,private
2694,private
2786,private
3185,private
4870,private
2141,private
4874,private
4676,private
3087,private
3776,private
4018,private
1017,private
2483,private
3452,private
1724,private
2344,private
2144,private
3607,private
4627,private
1647,private
1867,private
1548,private
4268,private
2274,private
1499,private
2617,private
1978,private
3076,private
4135,private
1022,private
1299,private
3564,private
3668,private
2753,private
2922,private
2537,private
2022,private
1785,private
3380,private
3065,private
1189,private
3137,private
3125,private
4931,private
4194,private
3540,private
3780,private
2706,private
4663,private
2048,private
2511,private
4401,private
1034,private
3691,private
1663,private
1037,private
2442,private
2394,private
1687,private
2170,private
1296,private
4992,private
3180,private
3828,private
4274,private
3089,private
4416,private
3393,private
2437,private
2079,private
3271,private
3372,private
4033,private
1098,private
3127,private
2570,private
1715,private
4423,private
1913,private
2337,private
1868,private
4631,private
2478,private
2451,private
1761,private
4910,private
2306,private
3081,private
3777,private
3215,private
3226,private
4981,private
2027,private
3103,private
1910,private
2517,private
1087,private
3294,private
4738,private
1514,private
1753,private
1829,private
1423,private
2957,private
2743,private
3821,private
1422,private
3979,private
2479,private
1837,private
3367,private
3264,private
1620,private
2550,private
2859,private
1473,private
1200,private
1733,private
1385,private
3067,private
4763,private
2506,private
1379,private
3827,private
1442,private
2601,private
3033,private
2983,private
4979,private
1644,private
4129,private
4741,private
3046,private
3705,private
2401,private
2991,private
2910,private
2459,private
3227,private
4249,private
4335,private
3831,private
3313,private
1253,private
1529,private
3197,private
3698,private
1171,private
4280,private
2538,private
2963,private
4382,private
4826,private
1605,private
4582,private
4656,private
4683,private
3442,private
3787,private
2906,private
3807,private
1549,private
4132,private
4690,private
4359,private
2094,private
4751,private
3254,private
4297,private
1033,private
1118,private
3686,private
4294,private
4226,private
3626,private
1254,private
2947,private
4164,private
4857,private
1111,private
3842,private
2790,private
1225,private
4262,private
2863,private
4325,private
1352,private
4717,private
1246,private
1640,private
1931,private
4236,private
1657,private
3784,private
2921,private
2971,private
2868,private
1031,private
4968,private
3203,private
4130,private
2525,private
3589,private
1147,private
4752,private
4956,private
1416,private
3661,private
3883,private
4667,private
1010,private
4896,private
1124,private
1475,private
1609,private
1209,private
3428,private
3059,private
3775,private
2556,private
1116,private
3643,private
4515,private
3305,private
1282,private
4771,private
4415,private
3295,private
2881,private
3760,private
3498,private
3279,private
3464,private
1721,private
2936,private
3326,private
1990,private
4050,private
2166,private
1937,private
1444,private
4070,private
3384,private
3725,private
1327,private
1068,private
2577,private
4075,private
1026,private
2400,private
2632,private
1946,private
1710,private
4265,private
4718,private
3003,private
2195,private
4281,private
4780,private
4709,private
1547,private
5000,private
3247,private
4643,private
1515,private
1191,private
4319,private
3302,private
2492,private
3863,private
2252,private
1911,private
3429,private
4839,private
1690,private
3508,private
4074,private
4800,private
3593,private
4412,private
1885,private
1736,private
1563,private
3321,private
2338,private
2387,private
3818,private
1854,private
1586,private
2958,private
2960,private
2923,private
1094,private
1163,private
4906,private
3088,private
4573,private
1419,private
3058,private
3544,private
1748,private
4468,private
3116,private
1850,private
1991,private
4510,private
2701,private
4398,private
2406,private
4985,private
3817,private
4404,private
1453,private
4678,private
3421,private
3598,private
3548,private
1938,private
3278,private
2277,private
1295,private
3976,private
4113,private
3847,private
4191,private
1043,private
4669,private
3862,private
4212,private
2097,private
2349,private
1646,private
4849,private
1726,private
1477,private
3549,private
2961,private
4155,private
1437,private
4089,private
1652,private
2456,private
3423,private
2278,private
1121,private
4217,private
2528,private
3619,private
1602,private
3209,private
4431,private
4880,private
4699,private
4270,private
1234,private
2300,private
4995,private
4641,private
4493,private
1603,private
4567,private
1230,private
2680,private
4620,private
3773,private
3457,private
3580,private
1061,private
4210,private
2044,private
2175,private
2730,private
3395,private
2008,private
3401,private
2884,private
1354,private
2581,private
3531,private
4209,private
3505,private
1964,private
2707,private
3610,private
4127,private
4079,private
1544,private
2064,private
3386,private
1611,private
3168,private
2795,private
2798,private
4345,private
4712,private
1197,private
2484,private
2995,private
1912,private
1082,private
2100,private
4546,private
4131,private
1426,private
4396,private
1280,private
4223,private
3965,private
2660,private
1957,private
4125,private
2744,private
1523,private
1839,private
3918,private
2669,private
1729,private
1157,private
2955,private
1746,private
1073,private
3307,private
3560,private
4932,private
4694,private
4599,private
2149,private
4235,private
1133,private
2804,private
3834,private
2310,private
2109,private
4211,private
2346,private
3297,private
1796,private
2934,private
4298,private
3720,private
4873,private
1198,private
4955,private
1745,private
2521,private
4729,private
2393,private
3231,private
3811,private
4626,private
3522,private
4861,private
2911,private
2938,private
4897,private
1199,private
2424,private
1959,private
4150,private
4422,private
1383,private
3911,private
2162,private
1904,private
2071,private
3172,private
1095,private
3745,private
1420,private
3108,private
2949,private
4139,private
4055,private
3109,private
2989,private
2375,private
4842,private
1853,private
4876,private
2907,private
3013,private
2399,private
4290,private
3140,private
4636,private
2774,private
3496,private
1578,private
4183,private
2291,private
1446,private
3864,private
3537,private
4850,private
4330,private
4735,private
1128,private
4114,private
2924,private
1921,private
1434,private
2231,private
2975,private
2352,private
3934,private
2490,private
3524,private
4318,private
3267,private
4339,private
4745,private
4462,private
3439,private
4835,private
1824,private
1153,private
4621,private
2986,private
4592,private
2908,private
4293,private
3816,private
1676,private
4371,private
1355,private
1325,private
3083,private
3590,private
1479,private
2644,private
2070,private
3170,private
1340,private
4775,private
4693,private
2990,private
3283,private
4461,private
1988,private
4024,private
2764,private
3026,private
4169,private
3718,private
1849,private
3201,private
1757,private
4615,private
1387,private
4706,private
1572,private
4769,private
3494,private
2293,private
2023,private
4091,private
2524,private
2656,private
2589,private
4046,private
4539,private
3056,private
3150,private
2698,private
3007,private
1545,private
2809,private
2185,private
3382,private
3765,private
2641,private
4799,private
2760,private
2535,private
4726,private
1883,private
2477,private
1500,private
3133,private
4157,private
2925,private
4204,private
1165,private
3077,private
2092,private
4758,private
1616,private
3556,private
2058,private
2204,private
2125,private
1546,private
1706,private
1777,private
4747,private
3011,private
3786,private
3414,private
1376,private
2049,private
3249,private
3129,private
4474,private
1999,private
3896,private
2748,private
4312,private
3952,private
3857,private
4946,private
4898,private
2776,private
2604,private
4156,private
1338,private
4541,private
4322,private
1732,private
4923,private
2580,private
1915,private
1660,private
4807,private
3943,private
2350,private
4657,private
4215,private
1618,private
4275,private
3450,private
4948,private
3972,private
2683,private
3499,private
4570,private
3812,private
2299,private
3069,private
3536,private
4283,private
4402,private
1507,private
3872,private
3715,private
4047,private
2772,private
3042,private
2362,private
3696,private
4199,private
4197,private
2181,private
2067,private
2033,private
1028,private
3523,private
3416,private
2380,private
1654,private
1717,private
2343,private
1331,private
1803,private
2122,private
1553,private
2519,private
1478,private
2904,private
3408,private
4637,private
1233,private
4076,private
3757,private
2455,private
3467,private
2747,private
3892,private
2654,private
4487,private
1144,private
3561,private
1141,private
3044,private
2433,private
3582,private
3600,private
1673,private
4687,private
1345,private
2331,private
4999,private
3212,private
3308,private
1509,private
4380,private
2616,private
4855,private
1487,private
1346,private
1006,private
2040,private
1474,private
1070,private
3258,private
1782,private
4025,private
1844,private
3913,private
2151,private
2666,private
3325,private
3783,private
4750,private
2948,private
2298,private
4048,private
1818,private
3360,private
2186,private
4987,private
4727,private
1712,private
1686,private
1979,private
3105,private
1890,private
3666,private
3992,private
4901,private
4879,private
2396,private
3935,private
1643,private
4309,private
2037,private
3190,private
2234,private
1836,private
2969,private
3038,private
4533,private
2593,private
1752,private
4471,private
3515,private
3659,private
4927,private
2308,private
1310,private
4285,private
4566,private
3079,private
1949,private
3153,private
2843,private
2901,private
3086,private
2447,private
1269,private
4338,private
1794,private
2403,private
3915,private
1766,private
1594,private
1411,private
3565,private
4840,private
4085,private
4597,private
2324,private
3008,private
1457,private
3667,private
4990,private
1018,private
4875,private
2861,private
4914,private
3642,private
2402,private
3123,private
3617,private
3100,private
2866,private
2987,private
1823,private
3671,private
2057,private
4187,private
1097,private
2643,private
3262,private
2309,private
2042,private
4524,private
3236,private
3550,private
3102,private
2445,private
3263,private
4782,private
3592,private
3588,private
1510,private
4244,private
4342,private
3071,private
1084,private
1239,private
4574,private
3005,private
1173,private
3193,private
3159,private
3272,private
1332,private
3480,private
4988,private
2838,private
2620,private
4315,private
2486,private
3281,private
3946,private
2689,private
2560,private
4748,private
4084,private
2561,private
3878,private
3437,private
4821,private
1907,private
4096,private
1681,private
1585,private
2510,private
1754,private
1259,private
3881,private
3288,private
3441,private
1309,private
3866,private
1573,private
4950,private
2356,private
2653,private
2014,private
4180,private
2255,private
1341,private
2825,private
2871,private
1202,private
4917,private
3615,private
4682,private
3016,private
1064,private
2121,private
2917,private
2984,private
4126,private
2673,private
1380,private
4624,private
4584,private
4967,private
4112,private
4389,private
1735,private
3521,private
1770,private
4080,private
1786,private
4100,private
4109,private
4819,private
3287,private
4820,private
4484,private
3938,private
2301,private
3148,private
4825,private
2724,private
4021,private
1653,private
1935,private
4117,private
1085,private
3186,private
2217,private
4492,private
3790,private
2147,private
2233,private
1190,private
3207,private
2671,private
3181,private
4041,private
1598,private
4160,private
1719,private
3157,private
2307,private
4444,private
4445,private
2648,private
1508,private
1274,private
1114,private
2778,private
4862,private
2555,private
4578,private
3674,private
1496,private
3989,private
2897,private
4343,private
4488,private
1286,private
4337,private
3779,private
3826,private
2126,private
2745,private
4833,private
2381,private
2802,private
3908,private
2133,private
3778,private
1215,private
1776,private
1207,private
4213,private
3136,private
4252,private
3804,private
2787,private
2077,private
1373,private
1551,private
3175,private
3975,private
2629,private
1512,private
2996,private
4028,private
3458,private
3749,private
3027,private
1389,private
4193,private
3703,private
3511,private
1520,private
1810,private
1053,private
2562,private
1205,private
4039,private
2875,private
2994,private
4785,private
2470,private
2674,private
2565,private
4456,private
1897,private
4943,private
4609,private
1972,private
1492,private
3411,private
1136,private
3727,private
2313,private
2028,private
1805,private
3629,private
3426,private
2608,private
3030,private
4061,private
3166,private
4463,private
3575,private
3050,private
2956,private
2089,private
2075,private
4668,private
4786,private
1372,private
1692,private
4221,private
4900,private
2161,private
3385,private
2287,private
2888,private
1258,private
4867,private
4220,private
1705,private
2768,private
1550,private
4037,private
3364,private
4272,private
4409,private
4654,private
3851,private
4377,private
3670,private
3557,private
4082,private
4806,private
3932,private
3213,private
4697,private
3324,private
2699,private
3165,private
1460,private
1227,private
3112,private
1382,private
4828,private
2771,private
1218,private
2903,private
3424,private
3095,private
3188,private
4691,private
3658,private
4929,private
2713,private
1388,private
4908,private
1176,private
3673,private
3907,private
2883,private
3373,private
4756,private
1289,private
1888,private
3387,private
1711,private
2004,private
1104,private
2867,private
4951,private
4056,private
3820,private
3655,private
3479,private
4634,private
4899,private
4783,private
2811,private
3427,private
3191,private
1263,private
4536,private
4543,private
4695,private
3809,private
2920,private
3333,private
3520,private
4531,private
3624,private
3646,private
3282,private
3709,private
2623,private
4005,private
2218,private
3609,private
3716,private
3953,private
2736,private
1666,private
3252,private
4817,private
2374,private
2078,private
2176,private
3354,private
1405,private
2056,private
1027,private
4219,private
1980,private
2756,private
4743,private
1680,private
3576,private
3647,private
3409,private
1154,private
1107,private
4813,private
1267,private
4957,private
2842,private
2507,private
4544,private
1587,private
1560,private
3990,private
2633,private
1137,private
4373,private
2024,private
2585,private
4306,private
1023,private
4586,private
4480,private
4103,private
3620,private
4052,private
1622,private
4585,private
4716,private
1985,private
2763,private
4622,private
4781,private
4097,private
2831,private
3526,private
4019,private
4798,private
4877,private
1983,private
3740,private
2184,private
1257,private
3461,private
1317,private
3357,private
3660,private
4865,private
1636,private
4851,private
1395,private
1795,private
4237,private
4030,private
3711,private
4652,private
4222,private
4278,private
4662,private
1862,private
3959,private
3485,private
3082,private
1916,private
1170,private
2672,private
2371,private
1142,private
3799,private
1108,private
2729,private
3916,private
3733,private
2142,private
4587,private
4116,private
3048,private
1928,private
4761,private
4099,private
1501,private
4489,private
3869,private
1058,private
4410,private
3138,private
2613,private
4331,private
2357,private
2060,private
3399,private
2438,private
3051,private
2708,private
3068,private
1103,private
4993,private
4495,private
3679,private
1212,private
2522,private
3338,private
2784,private
4562,private
1235,private
1456,private
4178,private
2063,private
3793,private
4154,private
1497,private
2029,private
3312,private
2543,private
2766,private
4522,private
3569,private
2493,private
2918,private
3366,private
4512,private
2408,private
4973,private
4230,private
1750,private
4809,private
2329,private
1428,private
2954,private
4594,private
1971,private
2508,private
2548,private
4650,private
1930,private
1513,private
1359,private
3110,private
2789,private
3731,private
3098,private
3657,private
4764,private
3922,private
3204,private
4577,private
4159,private
3584,private
4606,private
2612,private
4363,private
3481,private
2832,private
2773,private
1110,private
1842,private
1125,private
2219,private
1021,private
3996,private
2146,private
4902,private
2857,private
2111,private
3466,private
3930,private
3645,private
2154,private
2025,private
2055,private
4124,private
3362,private
3980,private
1716,private
1556,private
1452,private
1590,private
1863,private
1879,private
3963,private
2379,private
2068,private
2807,private
2605,private
1932,private
2157,private
2365,private
2862,private
4891,private
2742,private
1767,private
3438,private
4772,private
1955,private
4090,private
2112,private
3205,private
1925,private
1685,private
3553,private
1756,private
4107,private
4383,private
2155,private
4473,private
2009,private
2754,private
4888,private
2546,private
2395,private
4502,private
2609,private
3329,private
2414,private
3570,private
1145,private
3144,private
1447,private
2981,private
2501,private
2272,private
4962,private
1328,private
3693,private
2194,private
4407,private
2123,private
4583,private
4509,private
2962,private
3280,private
1615,private
1063,private
4859,private
4984,private
3359,private
1674,private
2183,private
1830,private
1304,private
1276,private
2639,private
1774,private
3802,private
2441,private
2212,private
1247,private
1187,private
1179,private
1535,private
3581,private
3176,private
3676,private
4607,private
2712,private
2345,private
1582,private
3844,private
3415,private
2267,private
2069,private
4707,private
2019,private
2814,private
3224,private
4232,private
1059,private
3632,private
4001,private
2464,private
4728,private
4271,private
4176,private
1470,private
3616,private
4595,private
1538,private
2296,private
1765,private
3020,private
3633,private
4059,private
3501,private
4972,private
3351,private
1041,private
2877,private
2878,private
1954,private
2295,private
4258,private
1934,private
4508,private
3836,private
1995,private
1105,private
3064,private
4498,private
1040,private
1838,private
1962,private
2376,private
1178,private
1579,private
4864,private
2926,private
1958,private
2645,private
1877,private
2822,private
3317,private
2740,private
3654,private
1696,private
2469,private
3803,private
3728,private
1256,private
2502,private
2637,private
1323,private
4538,private
4455,private
4284,private
2398,private
3072,private
4092,private
3902,private
2444,private
2817,private
3672,private
3491,private
1109,private
1075,private
4824,private
4711,private
4714,private
1182,private
4288,private
1412,private
1889,private
4478,private
4282,private
1806,private
1927,private
4457,private
2172,private
4983,private
3244,private
1418,private
3839,private
3135,private
3459,private
2221,private
1012,private
2932,private
1728,private
3931,private
3651,private
3985,private
4937,private
3021,private
4525,private
2692,private
2158,private
4311,private
3961,private
4200,private
1951,private
4773,private
1072,private
4673,private
4038,private
1184,private
1000,private
1294,private
2496,private
2206,private
2993,private
1035,private
3669,private
1393,private
3225,private
4499,private
4137,private
2415,private
1353,private
3488,private
3094,private
2358,private
3854,private
1333,private
3852,private
3563,private
3253,private
3251,private
4071,private
2621,private
2837,private
2720,private
4148,private
1284,private
2879,private
1236,private
4686,private
3936,private
4572,private
4713,private
4528,private
4040,private
4340,private
1815,private
2257,private
4911,private
2034,private
2549,private
2603,private
3923,private
1015,private
4246,private
4190,private
2177,private
4269,private
4630,private
4068,private
2087,private
4866,private
2839,private
4044,private
3389,private
3762,private
4251,private
3232,private
2035,private
1565,private
2104,private
1534,private
4483,private
3991,private
1219,private
3712,private
3484,private
4886,private
2000,private
1188,private
2931,private
1448,private
2359,private
4307,private
4894,private
1633,private
3724,private
2285,private
1787,private
2119,private
4049,private
2197,private
3073,private
3627,private
1792,private
3781,private
3206,private
4871,private
2571,private
4837,private
2829,private
2559,private
4123,private
1138,private
4486,private
4688,private
1214,private
1835,private
1287,private
4856,private
4093,private
3265,private
4535,private
1788,private
3525,private
4675,private
1708,private
2457,private
3269,private
1260,private
4347,private
2360,private
3062,private
2576,private
4214,private
4022,private
2781,private
3300,private
4845,private
4523,private
3846,private
4591,private
1321,private
2739,private
1245,private
1270,private
4353,private
1722,private
1262,private
3933,private
2454,private
2600,private
1741,private
1181,private
3735,private
1525,private
1143,private
1413,private
2230,private
2848,private
4302,private
4035,private
4361,private
4466,private
3800,private
4174,private
1240,private
4245,private
2448,private
1083,private
1738,private
4952,private
1407,private
1769,private
1855,private
3327,private
3266,private
3559,private
4514,private
4313,private
1077,private
3708,private
2420,private
4613,private
4229,private
3477,private
4032,private
4106,private
4304,private
1099,private
4974,private
3882,private
4954,private
3311,private
1449,private
4554,private
1588,private
3874,private
4475,private
3957,private
2830,private
1020,private
2499,private
3603,private
3685,private
4608,private
4909,private
4287,private
1619,private
4853,private
3810,private
1723,private
2102,private
3759,private
2625,private
2775,private
1217,private
1363,private
1892,private
1994,private
4013,private
2840,private
1768,private
1893,private
1542,private
1629,private
2264,private
1347,private
2567,private
3618,private
1942,private
2348,private
4016,private
2364,private
4259,private
2080,private
3514,private
3012,private
3342,private
4774,private
3867,private
2229,private
2276,private
4227,private
2885,private
1926,private
2705,private
1668,private
1298,private
1305,private
1229,private
1174,private
3925,private
2722,private
2419,private
1694,private
3422,private
2370,private
1086,private
1596,private
3630,private
1272,private
1760,private
1281,private
2659,private
1759,private
4569,private
4588,private
3374,private
2915,private
4831,private
1649,private
3841,private
1831,private
3242,private
3792,private
4354,private
1562,private
3772,private
1536,private
1390,private
3431,private
1471,private
2944,private
3060,private
2973,private
2799,private
2450,private
1115,private
3322,private
3694,private
3628,private
1291,private
2933,private
1417,private
2704,private
2256,private
2726,private
2869,private
3413,private
3704,private
1703,private
3473,private
2098,private
4277,private
1208,private
4179,private
2872,private
2015,private
1491,private
4069,private
3237,private
2012,private
2695,private
4327,private
2815,private
4369,private
4101,private
4385,private
1055,private
3838,private
4581,private
1461,private
3363,private
2054,private
2530,private
2497,private
4201,private
1337,private
3223,private
3604,private
2481,private
3928,private
2823,private
2449,private
2797,private
3292,private
3276,private
1232,private
1559,private
1601,private
1123,private
2650,private
2687,private
4838,private
2198,private
4692,private
4802,private
2741,private
4804,private
1944,private
3636,private
4010,private
1627,private
4481,private
1727,private
4827,private
2247,private
3346,private
2468,private
4358,private
4989,private
2999,private
2916,private
3217,private
4459,private
2471,private
3568,private
4930,private
3314,private
3909,private
1567,private
1185,private
3699,private
2273,private
1195,private
1638,private
3145,private
1392,private
2670,private
4083,private
2553,private
1293,private
3871,private
2805,private
3047,private
4428,private
3532,private
1734,private
1371,private
1356,private
2942,private
2509,private
4374,private
4511,private
1130,private
3286,private
1624,private
2053,private
4590,private
3337,private
3330,private
2426,private
1894,private
2892,private
1679,private
1730,private
3151,private
4188,private
4940,private
3405,private
3420,private
1807,private
3039,private
1288,private
1665,private
3368,private
1639,private
1832,private
1120,private
4733,private
1801,private
1599,private
1725,private
4970,private
2114,private
2062,private
3000,private
3533,private
2373,private
2187,private
1709,private
1498,private
1882,private
1398,private
4540,private
2858,private
2476,private
2769,private
2912,private
4218,private
4138,private
3974,private
2979,private
2209,private
2213,private
4571,private
4980,private
4381,private
3701,private
3898,private
1793,private
4147,private
3801,private
3876,private
4379,private
2488,private
1731,private
3573,private
2731,private
4558,private
2737,private
2978,private
2074,private
4108,private
2590,private
1266,private
4787,private
1252,private
4011,private
4397,private
4534,private
1737,private
4167,private
3277,private
4017,private
1511,private
2661,private
1078,private
2812,private
1469,private
4723,private
1451,private
1150,private
2770,private
4034,private
1307,private
3377,private
4224,private
1800,private
2266,private
1421,private
4725,private
4518,private
2679,private
1224,private
4424,private
4753,private
3987,private
4526,private
4432,private
3407,private
1374,private
1827,private
2591,private
4559,private
2675,private
3475,private
4104,private
3092,private
3257,private
3417,private
4305,private
1312,private
3984,private
3509,private
4863,private
3726,private
1361,private
4740,private
1517,private
2681,private
3004,private
2652,private
2870,private
2826,private
3527,private
3453,private
3822,private
1300,private
4087,private
1014,private
2824,private
1530,private
3969,private
4653,private
4598,private
1784,private
1223,private
4289,private
3335,private
1314,private
3978,private
3843,private
2323,private
4384,private
3753,private
3200,private
1244,private
4357,private
4790,private
3528,private
1101,private
3653,private
4181,private
4413,private
4547,private
2592,private
4696,private
3986,private
4612,private
4501,private
2702,private
1950,private
1370,private
3546,private
3310,private
1749,private
4195,private
3358,private
3316,private
2262,private
3578,private
1739,private
3562,private
1521,private
4749,private
3017,private
4811,private
3631,private
4878,private
1720,private
3177,private
3891,private
3543,private
1886,private
4469,private
2777,private
3132,private
3682,private
3710,private
1943,private
1880,private
4184,private
2108,private
4491,private
2016,private
1689,private
1386,private
2115,private
2113,private
1848,private
2976,private
4323,private
3208,private
4766,private
3066,private
2532,private
4869,private
3611,private
2088,private
1758,private
3332,private
2533,private
4120,private
3155,private
4241,private
1433,private
2017,private
2865,private
4168,private
3904,private
3887,private
1056,private
3183,private
1843,private
1531,private
4629,private
1482,private
2929,private
4449,private
1122,private
3939,private
1255,private
1071,private
3927,private
4730,private
3443,private
3448,private
3742,private
4420,private
4360,private
2180,private
2165,private
1303,private
3622,private
1642,private
2512,private
2658,private
2225,private
1231,private
2703,private
3049,private
3750,private
4134,private
1664,private
3687,private
2243,private
4060,private
4794,private
3937,private
2240,private
1771,private
4801,private
3719,private
4648,private
2836,private
4007,private
3683,private
1607,private
4054,private
4378,private
3860,private
3034,private
1261,private
2140,private
3341,private
3579,private
1780,private
3602,private
1079,private
2366,private
1967,private
3397,private
1840,private
2330,private
2966,private
2159,private
1612,private
4882,private
2188,private
1250,private
4248,private
4920,private
3161,private
2914,private
4959,private
2235,private
3256,private
2372,private
2082,private
1532,private
2523,private
1400,private
2665,private
2084,private
3040,private
4542,private
4472,private
3884,private
4556,private
4336,private
1982,private
1993,private
4580,private
1431,private
4934,private
4477,private
1402,private
3555,private
3551,private
4008,private
2569,private
4760,private
4792,private
1358,private
2288,private
2827,private
3888,private
2696,private
3625,private
3171,private
3365,private
2305,private
2005,private
1490,private
3029,private
3250,private
3483,private
1429,private
4960,private
3375,private
1458,private
1742,private
4122,private
1833,private
4703,private
2050,private
1933,private
3285,private
2083,private
4207,private
2939,private
1630,private
2667,private
2191,private
2404,private
3235,private
